flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1638, in _execute_clauseelement
flask_web  |     ret = self._execute_context(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1843, in _execute_context
flask_web  |     return self._exec_single_context(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1983, in _exec_single_context
flask_web  |     self._handle_dbapi_exception(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 2352, in _handle_dbapi_exception
flask_web  |     raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1964, in _exec_single_context
flask_web  |     self.dialect.do_execute(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/default.py", line 945, in do_execute
flask_web  |     cursor.execute(statement, parameters)
flask_web  | sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column customers.whmcs_client_id does not exist
flask_web  | LINE 2: ...stomers.customer_type AS customers_customer_type, customers....
flask_web  |                                                              ^
flask_web  |
flask_web  | [SQL: SELECT count(*) AS count_1
flask_web  | FROM (SELECT customers.id AS customers_id, customers.company_name AS customers_company_name, customers.vat_number AS customers_vat_number, customers.first_name AS customers_first_name, customers.last_name AS customers_last_name, customers.email AS customers_email, customers.phone AS customers_phone, customers.street AS customers_street, customers.house_number AS customers_house_number, customers.postal_code AS customers_postal_code, customers.city AS customers_city, customers.country AS customers_country, customers.customer_type AS customers_customer_type, customers.whmcs_client_id AS customers_whmcs_client_id, customers.synced_from_whmcs AS customers_synced_from_whmcs, customers.whmcs_last_sync AS customers_whmcs_last_sync, customers.workspace_id AS customers_workspace_id, customers.default_vat_rate AS customers_default_vat_rate, customers.created_at AS customers_created_at, customers.updated_at AS customers_updated_at
flask_web  | FROM customers) AS anon_1]
flask_web  | (Background on this error at: https://sqlalche.me/e/20/f405)
flask_web  | 2025-04-06 19:33:52,456 - routes - ERROR - 500 Server error: 500 Internal Server Error: The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.
flask_web  | Traceback (most recent call last):
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1964, in _exec_single_context
flask_web  |     self.dialect.do_execute(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/default.py", line 945, in do_execute
flask_web  |     cursor.execute(statement, parameters)
flask_web  | psycopg2.errors.UndefinedColumn: column customers.whmcs_client_id does not exist
flask_web  | LINE 2: ...stomers.customer_type AS customers_customer_type, customers....
flask_web  |                                                              ^
flask_web  |
flask_web  |
flask_web  | The above exception was the direct cause of the following exception:
flask_web  |
flask_web  | Traceback (most recent call last):
flask_web  |   File "/usr/local/lib/python3.9/site-packages/flask/app.py", line 1511, in wsgi_app
flask_web  |     response = self.full_dispatch_request()
flask_web  |   File "/usr/local/lib/python3.9/site-packages/flask/app.py", line 919, in full_dispatch_request
flask_web  |     rv = self.handle_user_exception(e)
flask_web  |   File "/usr/local/lib/python3.9/site-packages/flask/app.py", line 917, in full_dispatch_request
flask_web  |     rv = self.dispatch_request()
flask_web  |   File "/usr/local/lib/python3.9/site-packages/flask/app.py", line 902, in dispatch_request
flask_web  |     return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)  # type: ignore[no-any-return]
flask_web  |   File "/usr/local/lib/python3.9/site-packages/flask_login/utils.py", line 290, in decorated_view
flask_web  |     return current_app.ensure_sync(func)(*args, **kwargs)
flask_web  |   File "/app/routes.py", line 2646, in system_overview
flask_web  |     customer_count = Customer.query.count()
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/query.py", line 3147, in count
flask_web  |     self._legacy_from_self(col).enable_eagerloads(False).scalar()
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/query.py", line 2836, in scalar
flask_web  |     ret = self.one()
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/query.py", line 2809, in one
flask_web  |     return self._iter().one()  # type: ignore
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/query.py", line 2858, in _iter
flask_web  |     result: Union[ScalarResult[_T], Result[_T]] = self.session.execute(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/session.py", line 2365, in execute
flask_web  |     return self._execute_internal(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/session.py", line 2251, in _execute_internal
flask_web  |     result: Result[Any] = compile_state_cls.orm_execute_statement(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/orm/context.py", line 306, in orm_execute_statement
flask_web  |     result = conn.execute(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1416, in execute
flask_web  |     return meth(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/sql/elements.py", line 523, in _execute_on_connection
flask_web  |     return connection._execute_clauseelement(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1638, in _execute_clauseelement
flask_web  |     ret = self._execute_context(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1843, in _execute_context
flask_web  |     return self._exec_single_context(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1983, in _exec_single_context
flask_web  |     self._handle_dbapi_exception(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 2352, in _handle_dbapi_exception
flask_web  |     raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/base.py", line 1964, in _exec_single_context
flask_web  |     self.dialect.do_execute(
flask_web  |   File "/usr/local/lib/python3.9/site-packages/sqlalchemy/engine/default.py", line 945, in do_execute
flask_web  |     cursor.execute(statement, parameters)
flask_web  | sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column customers.whmcs_client_id does not exist
flask_web  | LINE 2: ...stomers.customer_type AS customers_customer_type, customers....
flask_web  |                                                              ^
flask_web  |
flask_web  | [SQL: SELECT count(*) AS count_1
flask_web  | FROM (SELECT customers.id AS customers_id, customers.company_name AS customers_company_name, customers.vat_number AS customers_vat_number, customers.first_name AS customers_first_name, customers.last_name AS customers_last_name, customers.email AS customers_email, customers.phone AS customers_phone, customers.street AS customers_street, customers.house_number AS customers_house_number, customers.postal_code AS customers_postal_code, customers.city AS customers_city, customers.country AS customers_country, customers.customer_type AS customers_customer_type, customers.whmcs_client_id AS customers_whmcs_client_id, customers.synced_from_whmcs AS customers_synced_from_whmcs, customers.whmcs_last_sync AS customers_whmcs_last_sync, customers.workspace_id AS customers_workspace_id, customers.default_vat_rate AS customers_default_vat_rate, customers.created_at AS customers_created_at, customers.updated_at AS customers_updated_at
flask_web  | FROM customers) AS anon_1]
flask_web  | (Background on this error at: https://sqlalche.me/e/20/f405)
